Month,AUS_GDP_AUD,AUS_Turnover_eur,BRA_Produced_automotives,BRA_GDP_eur,BRA_Turnover_eur,CAN_GDP_USD,CAN_Turnover_eur,CHN_GDP_EUR,CHN_Turnover_eur,ESP_GDP_EUR,ESP_Turnover_eur,FRA_GDP_EUR,FRA_Turnover_eur,GBR_GDP_Pfund,GBR_Turnover_eur,GBR_Manufactoring_Production,GER_ifo_Geschaeftsklima,GER_ifo_Geschaeftslage,GER_ifo_Geschaeftserwartungen,GER_GDP_eur,GER_Turnover_eur,ITA_GDP_EUR,ITA_Turnover_eur,JP_Machine_orders_in_mil_Yen,JP_GDP_eur,JP_Turnover_eur,NED_Producer_confidence,NED_GDP_eur,NED_Turnover_eur,SWE_GDP_EUR,SWE_Turnover_eur,USA_GDP_USD,USA_Turnover_eur
01-Mar-2017,465099000000,5593094.73925594,236568,258838781703,1013256.36,188100000000,8963530.56019265,2382376212778.83,5758218.46528264,285720000000,13784835.6828,567010000000,13625281.696,583550000000,12679685.4642579,-0.6,102.1,103.5,100.7,801650000000,84453303.9011708,429390000000,25573856.8532,2266855.63503,1075.4317,14756003.90904,7.8,181150000000,7102966.3518,119270000000,4862830.02285373,1928000000000,11181386.0268523
01-Apr-2017,468190000000,4480786.53705408,191554,259587692004,805952.32,189100000000,8265277.81122963,2645629439149.67,4967593.08823266,289460000000,9254870.4528,572770000000,11220520.324,595390000000,9957553.0947427,0.5,103.9,105.3,102.6,812700000000,68324854.0611245,433240000000,19427172.1802,2304999.537,1073.3798,13699979.26724,8.3,183930000000,5694064.8306,119100000000,4238022.25260154,1919000000000,10236218.8333542
01-May-2017,468190000000,5992185.60860198,253398,259587692004,971106.8,189900000000,9156879.32781835,2645629439149.67,6210013.11464073,289460000000,12566799.1512,572770000000,11317895.524,595390000000,11669774.4491261,0.6,103.3,104.7,101.8,812700000000,78432181.8238886,433240000000,25112013.5664,2240389.75114,1073.3798,13719158.68088,6.1,183930000000,7201198.5552,119100000000,4748522.4578734,1938000000000,11926156.2387213
01-Jun-2017,468190000000,5242017.42691123,214838,259587692004,792795.67,190400000000,9109357.42179343,2645629439149.67,6147200.57623609,289460000000,14388029.544,572770000000,13812512.402,595390000000,12678167.0970976,0.1,103.1,104.9,101.4,812700000000,73935209.1717448,433240000000,26483541.6864,2339162.82385,1073.3798,14941880.73084,7.2,183930000000,7203156.1752,119100000000,4641790.75749897,1950000000000,11644412.1680421
01-Jul-2017,473187000000,5319036.04230451,225831,260704691054,886763.38,190500000000,7688200.04807611,2787078933916.08,5741267.37218974,291230000000,12808378.8336,576930000000,12383112.43,596840000000,11744026.9465958,0.5,103.8,106.6,101,823570000000,72532355.7381779,435950000000,27061093.2708,2369071.80922,1071.6436,15315722.47384,6.6,185680000000,7182672.4254,121280000000,2751241.58262239,1951000000000,10333847.9909244
01-Aug-2017,473187000000,6203872.89484723,266489,260704691054,953155.77,190300000000,9653079.98801262,2787078933916.08,6887740.23708549,291230000000,9084929.7504,576930000000,9694303.294,596840000000,11931241.2498048,0.1,103.4,105.4,101.3,823570000000,77219762.1557307,435950000000,13598740.8166,2436468.92805,1071.6436,14399290.03332,5.4,185680000000,7132967.3562,121280000000,4681911.12363791,1960000000000,12633729.2336277
01-Sep-2017,473187000000,5110947.16717517,239763,260704691054,826662.48,190500000000,8443980.78507964,2787078933916.08,6704112.27246644,291230000000,12191385.906,576930000000,12238880.758,596840000000,11550951.4855859,2.1,103.2,105.3,101.2,823570000000,74004334.3504137,435950000000,25531196.559,2435683.01609,1071.6436,14298084.34904,8.5,185680000000,7676754.261,121280000000,4839729.97678387,1973000000000,10779931.1903169
01-Oct-2017,475384000000,5407025.31174221,253906,262136988620,896460.43,190700000000,9452336.73804477,3083075098890.25,6196526.47703001,295450000000,12384931.1628,582240000000,12921417.548,576400000000,13341902.6943504,1.2,104,106.2,101.7,833090000000,73344691.6613754,439960000000,26324043.3118,2381357.56935,1144.3281,16081165.91884,8.2,188040000000,8276218.392,120180000000,5093786.35500783,1978000000000,11307281.366939
01-Nov-2017,475384000000,4991868.62657894,254073,262136988620,887690.69,191700000000,9214619.95586765,3083075098890.25,6807286.65363121,295450000000,13759241.454,582240000000,12621907.896,576400000000,11816717.7104014,-0.2,104.8,106.6,103,833090000000,77341679.3086116,439960000000,27464816.6104,2428994.80188,1144.3281,19341325.19088,9.1,188040000000,7630603.7766,120180000000,4947543.1813116,1995000000000,11034400.5707785
01-Dec-2017,475384000000,4213548.21808589,219697,262136988620,1008340.94,192300000000,6543542.596036,3083075098890.25,6023213.40900712,295450000000,7238119.4172,582240000000,10873722.028,576400000000,8632419.63188425,-1.5,104.6,107,102.2,833090000000,55910571.3363735,439960000000,21356690.644,2429350.50922,1144.3281,16354497.94856,8.9,188040000000,6348213.0054,120180000000,4344515.12413955,2002000000000,9596426.01673741
01-Jan-2018,479411000000,NaN,219217,251172455034,NaN,192100000000,NaN,2585387813131.19,NaN,296220000000,NaN,584700000000,NaN,591940000000,NaN,-1.7,104.9,108.4,101.6,833310000000,NaN,441010000000,NaN,2462325.16582,1065.069,NaN,10.3,190870000000,NaN,119380000000,NaN,2010000000000,NaN
01-Feb-2018,479411000000,NaN,213498,251172455034,NaN,192600000000,NaN,2585387813131.19,NaN,296220000000,NaN,584700000000,NaN,591940000000,NaN,-0.3,104.4,108.1,100.8,833310000000,NaN,441010000000,NaN,2417024.25926,1065.069,NaN,10.9,190870000000,NaN,119380000000,NaN,2018000000000,NaN
01-Mar-2018,479411000000,NaN,267539,251172455034,NaN,193100000000,NaN,2585387813131.19,NaN,296220000000,NaN,584700000000,NaN,591940000000,NaN,0.4,104.2,107.1,101.4,833310000000,NaN,441010000000,NaN,2301518.64392,1065.069,NaN,9.5,190870000000,NaN,119380000000,NaN,2021000000000,NaN
01-Apr-2018,483394000000,NaN,266549,253304520469,NaN,193000000000,NaN,2866964703670.23,NaN,299380000000,NaN,588140000000,NaN,597560000000,NaN,1.2,104,107.1,101.1,842350000000,NaN,443120000000,NaN,2485575.34741,1057.0938,NaN,8.2,192110000000,NaN,116910000000,NaN,2037000000000,NaN
01-May-2018,483394000000,NaN,212329,253304520469,NaN,193900000000,NaN,2866964703670.23,NaN,299380000000,NaN,588140000000,NaN,597560000000,NaN,1,103.7,107.4,100.2,842350000000,NaN,443120000000,NaN,2610618.52429,1057.0938,NaN,9.8,192110000000,NaN,116910000000,NaN,2059000000000,NaN
01-Jun-2018,483394000000,NaN,256311,253304520469,NaN,194000000000,NaN,2866964703670.23,NaN,299380000000,NaN,588140000000,NaN,597560000000,NaN,2.6,102.2,106,98.5,842350000000,NaN,443120000000,NaN,2333850.59574,1057.0938,NaN,7.7,192110000000,NaN,116910000000,NaN,2062000000000,NaN
01-Jul-2018,485975000000,NaN,245935,252443941682,NaN,194500000000,NaN,3001353674154.77,NaN,301950000000,NaN,593120000000,NaN,608300000000,NaN,0,101.6,105.9,97.6,843060000000,NaN,442370000000,NaN,2590595.13776,1036.159,NaN,6.3,194620000000,NaN,115420000000,NaN,2068000000000,NaN
01-Aug-2018,485975000000,NaN,291099,252443941682,NaN,194700000000,NaN,3001353674154.77,NaN,301950000000,NaN,593120000000,NaN,608300000000,NaN,1.2,103.4,106.8,100.2,843060000000,NaN,442370000000,NaN,2524541.87879,1036.159,NaN,5.9,194620000000,NaN,115420000000,NaN,2076000000000,NaN
01-Sep-2018,485975000000,NaN,223081,252443941682,NaN,195500000000,NaN,3001353674154.77,NaN,301950000000,NaN,593120000000,NaN,608300000000,NaN,0.4,103,106.7,99.5,843060000000,NaN,442370000000,NaN,2368752.89732,1036.159,NaN,5.7,194620000000,NaN,115420000000,NaN,2079000000000,NaN
01-Oct-2018,486671000000,NaN,263186,254251372384,NaN,196100000000,NaN,3312368148704.72,NaN,305700000000,NaN,598590000000,NaN,604330000000,NaN,0.8,102.2,105.8,98.7,853610000000,NaN,444690000000,NaN,2518100.52021,1106.7853,NaN,5.9,196790000000,NaN,119300000000,NaN,2092000000000,NaN
01-Nov-2018,486671000000,NaN,244771,254251372384,NaN,195800000000,NaN,3312368148704.72,NaN,305700000000,NaN,598590000000,NaN,604330000000,NaN,0.5,102.1,106.2,98.1,853610000000,NaN,444690000000,NaN,2534436.99567,1106.7853,NaN,7.2,196790000000,NaN,119300000000,NaN,2088000000000,NaN
01-Dec-2018,486671000000,NaN,177503,254251372384,NaN,195700000000,NaN,3312368148704.72,NaN,305700000000,NaN,598590000000,NaN,604330000000,NaN,0.1,100.9,105.3,96.8,853610000000,NaN,444690000000,NaN,2378572.38093,1106.7853,NaN,7.5,196790000000,NaN,119300000000,NaN,2094000000000,NaN
